MID|MERCHANT_DBA_NAME|MSO|SOURCE_CODE|WILAYAH|CHANNEL|TAHUN|BULAN
202035440|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035457|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035465|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035473|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035481|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035499|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035507|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035515|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035523|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035531|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035549|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035556|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035564|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035572|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035580|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035598|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035606|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035614|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035622|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035630|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035648|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035655|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035663|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035671|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035689|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035697|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035705|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035713|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035721|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035739|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035747|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035754|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035762|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035770|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035788|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035796|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035804|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035812|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035820|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035838|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035846|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035853|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035861|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035879|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035887|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035895|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035903|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035911|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035929|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035937|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035945|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035952|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035960|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035978|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035986|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202035994|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036000|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036018|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036026|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036034|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036042|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036059|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036067|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036075|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036083|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036091|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036109|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036117|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036125|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036133|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036141|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036158|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036166|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036174|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036182|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036190|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036208|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036216|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036224|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036232|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036240|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036257|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036265|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036273|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036281|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036299|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036307|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036315|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036323|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036331|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036349|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036356|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036364|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036372|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036380|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036398|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036406|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036414|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036422|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036430|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036448|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036455|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036463|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036471|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036489|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036497|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036505|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036513|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036521|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036539|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036547|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036554|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036562|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036570|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036588|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036596|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036604|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036612|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036620|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036638|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036646|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036653|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036661|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036679|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036687|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036695|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036703|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036711|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036729|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036737|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036745|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036752|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036760|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036778|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036786|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036794|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036802|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036810|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036828|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036836|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036844|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036851|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036869|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036877|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036885|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036893|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036901|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036919|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036927|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036935|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036943|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036950|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036968|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036976|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036984|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202036992|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037008|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037016|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037024|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037032|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037040|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037057|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037065|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037073|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037081|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037099|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037107|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037115|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037123|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037131|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037149|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037156|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037164|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037172|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037180|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037198|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037206|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037214|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037222|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037230|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037248|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037255|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037263|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037271|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037289|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037297|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037305|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037313|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037321|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037339|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037347|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037354|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037362|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037370|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037388|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037396|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037404|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037412|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037420|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037438|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037446|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037453|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037461|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037479|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037487|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037495|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037503|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037511|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037529|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037537|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037545|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037552|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037560|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037578|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037586|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037594|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037602|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037610|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037628|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037636|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037644|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037651|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037669|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037677|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037685|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037693|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037701|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037719|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037727|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037735|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037743|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037750|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037768|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037776|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037784|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037792|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037800|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037818|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037826|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037834|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037842|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037859|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037867|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037875|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037883|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037891|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037909|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037917|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037925|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037933|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037941|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037958|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
202037966|STOCK MID INSTAN USAGE 20|   |                  |WPD|SUPPORT|2019|5
